   clBlas, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.20955
myGEMM.cl, 2,16,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,5.98437
   clBlas, 1, 4,-cl-std=CL1.2,256,0.02697
myGEMM.cl, 1, 4,-cl-std=CL1.2,256,0.05214
   clBlas, 1, 4,-cl-std=CL1.2,768,0.12531
myGEMM.cl, 1, 4,-cl-std=CL1.2,768,1.41244
   clBlas, 1, 4,-cl-std=CL1.2,1280,0.19907
myGEMM.cl, 1, 4,-cl-std=CL1.2,1280,6.50561
   clBlas, 1, 4,-cl-std=CL1.2,1792,0.19920
myGEMM.cl, 1, 4,-cl-std=CL1.2,1792,18.41506
   clBlas, 1, 8,-cl-std=CL1.2,256,0.02616
myGEMM.cl, 1, 8,-cl-std=CL1.2,256,0.05215
   clBlas, 1, 8,-cl-std=CL1.2,768,0.12658
myGEMM.cl, 1, 8,-cl-std=CL1.2,768,1.41640
   clBlas, 1, 8,-cl-std=CL1.2,1280,0.19901
myGEMM.cl, 1, 8,-cl-std=CL1.2,1280,6.28754
   clBlas, 1, 8,-cl-std=CL1.2,1792,0.19707
myGEMM.cl, 1, 8,-cl-std=CL1.2,1792,17.91062
   clBlas, 1,16,-cl-std=CL1.2,256,0.02626
myGEMM.cl, 1,16,-cl-std=CL1.2,256,0.05484
   clBlas, 1,16,-cl-std=CL1.2,768,0.12236
myGEMM.cl, 1,16,-cl-std=CL1.2,768,1.45912
   clBlas, 1,16,-cl-std=CL1.2,1280,0.19486
myGEMM.cl, 1,16,-cl-std=CL1.2,1280,6.67487
   clBlas, 1,16,-cl-std=CL1.2,1792,0.19370
myGEMM.cl, 1,16,-cl-std=CL1.2,1792,18.81837
   clBlas, 2, 4,-cl-std=CL1.2,256,0.02640
myGEMM.cl, 2, 4,-cl-std=CL1.2,256,0.02374
   clBlas, 2, 4,-cl-std=CL1.2,768,0.12545
myGEMM.cl, 2, 4,-cl-std=CL1.2,768,0.63616
   clBlas, 2, 4,-cl-std=CL1.2,1280,0.19718
myGEMM.cl, 2, 4,-cl-std=CL1.2,1280,3.02499
   clBlas, 2, 4,-cl-std=CL1.2,1792,0.19717
myGEMM.cl, 2, 4,-cl-std=CL1.2,1792,8.29100
   clBlas, 2, 8,-cl-std=CL1.2,256,0.02642
myGEMM.cl, 2, 8,-cl-std=CL1.2,256,0.02990
   clBlas, 2, 8,-cl-std=CL1.2,768,0.12353
myGEMM.cl, 2, 8,-cl-std=CL1.2,768,0.78509
   clBlas, 2, 8,-cl-std=CL1.2,1280,0.19285
myGEMM.cl, 2, 8,-cl-std=CL1.2,1280,3.65993
   clBlas, 2, 8,-cl-std=CL1.2,1792,0.19332
myGEMM.cl, 2, 8,-cl-std=CL1.2,1792,9.86954
   clBlas, 2,16,-cl-std=CL1.2,256,0.02646
myGEMM.cl, 2,16,-cl-std=CL1.2,256,0.01818
   clBlas, 2,16,-cl-std=CL1.2,768,0.12656
myGEMM.cl, 2,16,-cl-std=CL1.2,768,0.46922
   clBlas, 2,16,-cl-std=CL1.2,1280,0.21546
myGEMM.cl, 2,16,-cl-std=CL1.2,1280,2.15141
   clBlas, 2,16,-cl-std=CL1.2,1792,0.19557
myGEMM.cl, 2,16,-cl-std=CL1.2,1792,5.94634
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.02640
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,256,0.05147
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,0.12902
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,768,1.40416
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,0.20041
myGEMM.cl, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1280,6.53424
   clBlas, 1, 4,-cl-std=CL1.2 -cl-fast-relaxed-math,1792,0.19747
